,Stocks,Industry,LastPrice,Change,PctChange,MktCap,URL,Ticker
14,Ugar Sugar Work,Sugar,57.95,0.95,1.67,652.0,https://www.moneycontrol.com/india/stockpricequote/sugar/ugarsugarworks/USW,UGARSUGAR.NS
15,Bombay Burmah,Plantations - Tea & Coffee,920.45,13.40,1.48,6422.0,https://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/bombayburmahtradingcorporation/BBT,BBTC.NS
16,Hindustan Foods,Food Processing,455.95,6.20,1.38,5141.0,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/hindustanfoods/HFL,HNDFDS.NS
17,Dhampur Sugar,Sugar,235.10,3.10,1.34,1561.0,https://www.moneycontrol.com/india/stockpricequote/sugar/dhampursugarmills/DSM,DHAMPURSUG.NS
18,Coffee Day,Food Processing,51.50,0.65,1.28,1088.0,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/coffeedayenterprises/CDE,COFFEEDAY.NS
19,Rana Sugars,Sugar,25.35,0.30,1.20,389.0,https://www.moneycontrol.com/india/stockpricequote/sugar/ranasugars/RS05,RANASUG.NS
20,Radico Khaitan,Breweries & Distilleries,1037.85,11.25,1.10,13873.0,https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/radicokhaitan/RK01,RADICO.NS
21,Vadilal Ind,Food Processing,2608.70,27.55,1.07,1875.0,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/vadilalindustries/VI01,VADILALIND.NS
22,Euro India Fres,Food Processing,123.60,1.10,0.90,307.0,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/euroindiafreshfoods/EIF,EIFFL.NS
23,EID Parry,Sugar,534.65,4.10,0.77,9489.0,https://www.moneycontrol.com/india/stockpricequote/sugar/eidparryindia/EID,EIDPARRY.NS
24,GM Breweries,Breweries & Distilleries,617.25,4.25,0.69,1128.0,https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/gmbreweries/GMB,GMBREW.NS
25,Zydus Wellness,Vanaspati & Oils,1634.00,10.45,0.64,10397.0,https://www.moneycontrol.com/india/stockpricequote/vanaspatioils/zyduswellness/ZW01,ZYDUSWELL.NS
26,Naga Dhunseri,Plantations - Tea & Coffee,1207.40,7.40,0.62,121.0,https://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/nagadhunserigroup/NDG,NDGL.NS
27,Dalmia Sugar,Sugar,355.55,2.05,0.58,2878.0,https://www.moneycontrol.com/india/stockpricequote/sugar/dalmiabharatsugarindustries/DCB,DALMIASUG.NS
